Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,Loss/classifier_loss,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
CiteSeer,line,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735863754.d1009,3.627328395843506,499,2.5510931664030068e-05,0.0,2.5510931664030068e-05,308.60040283203125,0.9852763414382935,0.9853,4,0.38975727558135986,0.3898,4,0.13626374304294586,0.1363,4,0.562336266040802,0.5623,4,0.020867064595222473,0.0209,4,0.0035496957134455442,0.0051,1,0.253240704536438,313106944.0,0.9878502488136292,0.9879,20,0.48077791929244995,0.4808,20,0.18131868541240692,0.1813,20,0.5608562231063843,0.5609,20,0.018167944625020027,0.0182,20,0.0015212981961667538,0.0015,20
CiteSeer,line,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735863897.d1009,3.92608642578125,799,1.5497327694902197e-05,0.0,1.5497327694902197e-05,436.739013671875,0.9800287485122681,0.9800,4,0.3716433644294739,0.3716,4,0.13956044614315033,0.1396,4,0.6191794276237488,0.6192,4,0.031487658619880676,0.0315,4,0.006103515625,0.0078,1,0.15768808126449585,305849344.0,0.9782109260559082,0.9782,20,0.39114078879356384,0.3911,20,0.12857143580913544,0.1286,20,0.6130307912826538,0.6130,20,0.029686015099287033,0.0297,20,0.00439453125,0.0044,20
CiteSeer,line,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735864047.d1009,4.186438083648682,1079,8.463876838504802e-06,0.0,8.463876838504802e-06,561.6556396484375,0.9708623886108398,0.9709,4,0.3919954299926758,0.3920,4,0.11648352444171906,0.1231,3,0.6374210715293884,0.6491,3,0.03484305739402771,0.0363,3,0.004393673036247492,0.0145,3,0.3433128595352173,298083328.0,0.979519248008728,0.9795,20,0.38671717047691345,0.3867,20,0.14065934717655182,0.1407,20,0.6546260714530945,0.6546,20,0.03992795944213867,0.0399,20,0.009666080586612225,0.0097,20
CiteSeer,line,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735863623.d1009,3.407844066619873,219,2.7299056455376558e-05,0.0,2.7299056455376558e-05,226.45916748046875,0.9704848527908325,0.9705,4,0.35543379187583923,0.3554,4,0.15714286267757416,0.1571,4,0.5156687498092651,0.5283,3,0.013029560446739197,0.0185,3,0.0015507882926613092,0.0043,3,0.3083042800426483,320362496.0,0.9865403771400452,0.9865,20,0.38438472151756287,0.3844,20,0.13626374304294586,0.1363,20,0.5176591873168945,0.5177,20,0.015061501413583755,0.0151,20,0.0019384853076189756,0.0019,20
CiteSeer,line,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735863764.d1009,3.64701247215271,499,2.5510931664030068e-05,0.0,2.5510931664030068e-05,308.60040283203125,0.9822984933853149,0.9823,4,0.38975727558135986,0.3898,4,0.13626374304294586,0.1363,4,0.5674999952316284,0.5675,4,0.020867064595222473,0.0209,4,0.0035496957134455442,0.0051,1,0.253240704536438,313106944.0,0.9897665977478027,0.9898,20,0.48077791929244995,0.4808,20,0.18131868541240692,0.1813,20,0.5619534254074097,0.5620,20,0.018167944625020027,0.0182,20,0.0015212981961667538,0.0015,20
CiteSeer,line,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735863909.d1009,3.931992292404175,799,1.5497327694902197e-05,0.0,1.5497327694902197e-05,436.739013671875,0.9793141484260559,0.9793,4,0.3716433644294739,0.3716,4,0.13956044614315033,0.1396,4,0.6181910634040833,0.6182,4,0.031487658619880676,0.0315,4,0.006103515625,0.0078,1,0.15768808126449585,305849344.0,0.9797843098640442,0.9798,20,0.39114078879356384,0.3911,20,0.12857143580913544,0.1286,20,0.6119481325149536,0.6119,20,0.029686015099287033,0.0297,20,0.00439453125,0.0044,20
CiteSeer,line,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735864058.d1009,4.162031888961792,1079,8.463876838504802e-06,0.0,8.463876838504802e-06,561.6556396484375,0.9669721722602844,0.9670,4,0.3919954299926758,0.3920,4,0.11648352444171906,0.1231,3,0.6292508244514465,0.6407,3,0.03484305739402771,0.0363,3,0.004393673036247492,0.0145,3,0.3433128595352173,298083328.0,0.9729211330413818,0.9729,20,0.38671717047691345,0.3867,20,0.14065934717655182,0.1407,20,0.6507659554481506,0.6508,20,0.03992795944213867,0.0399,20,0.009666080586612225,0.0097,20
CiteSeer,n2v,sg,10,0.1,1.0,events.out.tfevents.1735861209.d1009,39.828349351882935,519,534.3345336914062,10398510.0,10399044.0,38740.78515625,0.7675347328186035,0.7675,4,0.07203451544046402,0.0720,4,0.03846153989434242,0.0385,4,0.5396465063095093,0.5445,2,0.012139247730374336,0.0121,4,0.007237012032419443,0.0072,4,0.9117071628570557,3122974208.0,0.8135244846343994,0.8135,20,0.0926138311624527,0.0926,20,0.03736263886094093,0.0374,20,0.5410763025283813,0.5411,20,0.011751516722142696,0.0118,20,0.0014215558767318726,0.0014,20
CiteSeer,n2v,sg,10,0.1,1.0,events.out.tfevents.1735861780.d1009,39.089701414108276,519,35987.609375,744035.1875,780022.8125,84.46367645263672,0.996853768825531,0.9969,4,0.5483307242393494,0.5483,4,0.12967033684253693,0.1297,4,0.5863460898399353,0.5900,3,0.06295675784349442,0.0650,2,0.017748478800058365,0.0296,2,0.04753774404525757,3122974208.0,0.9974506497383118,0.9975,20,0.5647761821746826,0.5648,20,0.13626374304294586,0.1363,20,0.5912900567054749,0.5913,20,0.07311594486236572,0.0731,20,0.010480053722858429,0.0105,20
CiteSeer,n2v,sg,10,0.1,1.0,events.out.tfevents.1735862348.d1009,39.29583477973938,519,33010.8125,742780.0,775790.8125,68.38617706298828,0.9968213438987732,0.9968,4,0.5022104978561401,0.5049,3,0.1219780296087265,0.1220,4,0.6791743636131287,0.6819,2,0.11853847652673721,0.1185,4,0.017578125,0.0305,3,0.8280516266822815,3122974208.0,0.9962560534477234,0.9963,20,0.5010991096496582,0.5011,20,0.1120879203081131,0.1121,20,0.6774848699569702,0.6775,20,0.12043313682079315,0.1204,20,0.019775390625,0.0198,20
CiteSeer,n2v,sg,10,0.1,1.0,events.out.tfevents.1735862934.d1009,38.09711790084839,519,35857.0546875,744374.25,780231.3125,49.13714599609375,0.9979707598686218,0.9980,4,0.5397019982337952,0.5397,4,0.2032967060804367,0.2033,4,0.7301308512687683,0.7483,1,0.15209273993968964,0.1521,4,0.04130052775144577,0.0413,4,0.13705652952194214,3122975232.0,0.9973272085189819,0.9973,20,0.5280566215515137,0.5281,20,0.14065934717655182,0.1407,20,0.7325761318206787,0.7326,20,0.15215326845645905,0.1522,20,0.036028120666742325,0.0360,20
CiteSeer,n2v,sg_aug,10,0.1,0.1,events.out.tfevents.1735861257.d1009,35.4358766078949,519,0.005447763949632645,0.0,0.005447763949632645,0.09279584139585495,0.9677779674530029,0.9678,4,0.39289525151252747,0.3929,4,0.2142857313156128,0.2143,4,0.5072380304336548,0.5341,1,0.020438767969608307,0.0232,1,0.007366244215518236,0.0162,3,0.37230557203292847,2085968384.0,0.9915129542350769,0.9915,20,0.4480012059211731,0.4480,20,0.21758243441581726,0.2176,20,0.5147742629051208,0.5148,20,0.022264190018177032,0.0223,20,0.01925562135875225,0.0193,20
CiteSeer,n2v,sg_aug,10,0.1,0.1,events.out.tfevents.1735861826.d1009,34.704792499542236,519,0.13326793909072876,0.0,0.13326793909072876,262.0614318847656,0.9814007878303528,0.9814,4,0.2550158202648163,0.2550,4,0.10769231617450714,0.1077,4,0.6113900542259216,0.6114,4,0.0410432405769825,0.0410,4,0.012508451007306576,0.0184,2,0.316670298576355,2085968384.0,0.9878234267234802,0.9878,20,0.2709355354309082,0.2709,20,0.11318682134151459,0.1132,20,0.6107857823371887,0.6108,20,0.04350922256708145,0.0435,20,0.02214333973824978,0.0221,20
CiteSeer,n2v,sg_aug,10,0.1,0.1,events.out.tfevents.1735862400.d1009,34.16040921211243,519,0.9271613359451294,0.0,0.9271613359451294,194.30503845214844,0.9786852598190308,0.9787,4,0.2205900251865387,0.2206,4,0.060439564287662506,0.0824,3,0.6964377760887146,0.6970,2,0.06028841808438301,0.0603,4,0.013427734375,0.0251,3,0.37244662642478943,2085968384.0,0.9803174138069153,0.9803,20,0.26353520154953003,0.2635,20,0.10109890252351761,0.1011,20,0.7018526792526245,0.7019,20,0.07066186517477036,0.0707,20,0.024658203125,0.0247,20
CiteSeer,n2v,sg_aug,10,0.1,0.1,events.out.tfevents.1735862980.d1009,35.088648319244385,519,64.09568786621094,0.0,64.09568786621094,9.359970092773438,0.982836902141571,0.9875,3,0.25482413172721863,0.2548,4,0.08241758495569229,0.0824,4,0.765023410320282,0.7689,3,0.07682109624147415,0.0851,3,0.014059754088521004,0.0281,3,0.2315095067024231,2085969408.0,0.9872233271598816,0.9872,20,0.2666853070259094,0.2667,20,0.049450550228357315,0.0495,20,0.7620491981506348,0.7620,20,0.08703365176916122,0.0870,20,0.02592267096042633,0.0259,20
CiteSeer,n2v,sg_aug,10,0.1,1.0,events.out.tfevents.1735861300.d1009,35.460025787353516,519,0.005416888743638992,0.0,0.005416888743638992,0.22963355481624603,0.9781360030174255,0.9781,4,0.3719586431980133,0.3720,4,0.16703297197818756,0.1670,4,0.5115715861320496,0.5327,1,0.020329345017671585,0.0233,1,0.008787800557911396,0.0184,3,0.38680052757263184,2085968384.0,0.9894714951515198,0.9895,20,0.4348190426826477,0.4348,20,0.25824177265167236,0.2582,20,0.5153605937957764,0.5154,20,0.02083846926689148,0.0208,20,0.020418712869286537,0.0204,20
CiteSeer,n2v,sg_aug,10,0.1,1.0,events.out.tfevents.1735861870.d1009,35.30995321273804,519,0.12958107888698578,0.0,0.12958107888698578,316.10272216796875,0.9774706363677979,0.9775,4,0.25572872161865234,0.2557,4,0.10769231617450714,0.1077,4,0.6105104684829712,0.6149,2,0.04055778682231903,0.0406,4,0.015720080584287643,0.0247,2,0.3521353006362915,2085968384.0,0.990263044834137,0.9903,20,0.3094412386417389,0.3094,20,0.13956044614315033,0.1396,20,0.6107029318809509,0.6107,20,0.0456995964050293,0.0457,20,0.025693034753203392,0.0257,20
CiteSeer,n2v,sg_aug,10,0.1,1.0,events.out.tfevents.1735862444.d1009,34.57329344749451,519,1.0289571285247803,0.0,1.0289571285247803,183.70315551757812,0.976110577583313,0.9761,4,0.21824361383914948,0.2182,4,0.06263736635446548,0.0626,3,0.6888852119445801,0.6946,2,0.05977131426334381,0.0598,4,0.01220703125,0.0256,3,0.3226986229419708,2085968384.0,0.988389790058136,0.9884,20,0.2519935667514801,0.2520,20,0.06923077255487442,0.0692,20,0.6943273544311523,0.6943,20,0.06583341956138611,0.0658,20,0.017578125,0.0176,20
CiteSeer,n2v,sg_aug,10,0.1,1.0,events.out.tfevents.1735863024.d1009,34.46118927001953,519,65.26908111572266,0.0,65.26908111572266,40.038455963134766,0.9779340028762817,0.9812,3,0.25448787212371826,0.2545,4,0.049450550228357315,0.0670,3,0.742595374584198,0.7636,3,0.07987874001264572,0.0818,3,0.014059754088521004,0.0207,3,0.26680615544319153,2085969408.0,0.9837914705276489,0.9838,20,0.2641122043132782,0.2641,20,0.07692307978868484,0.0769,20,0.7493247389793396,0.7493,20,0.08437350392341614,0.0844,20,0.02108963206410408,0.0211,20
CiteSeer,n2v,sg_aug,10,0.1,10.0,events.out.tfevents.1735861344.d1009,35.43700337409973,519,0.005963941570371389,0.0,0.005963941570371389,0.48078304529190063,0.9515578746795654,0.9561,3,0.347581148147583,0.3476,4,0.17142857611179352,0.1714,4,0.5147861838340759,0.5380,1,0.022467024624347687,0.0237,1,0.01576634682714939,0.0160,3,0.6830098032951355,2085968384.0,0.9858017563819885,0.9858,20,0.400541752576828,0.4005,20,0.20769231021404266,0.2077,20,0.5164914131164551,0.5165,20,0.02140801027417183,0.0214,20,0.012147841975092888,0.0121,20
CiteSeer,n2v,sg_aug,10,0.1,10.0,events.out.tfevents.1735861913.d1009,34.6589150428772,519,0.12607035040855408,0.0,0.12607035040855408,701.255859375,0.9833415150642395,0.9833,4,0.27996665239334106,0.2800,4,0.14725275337696075,0.1473,4,0.6083642244338989,0.6084,4,0.04221409931778908,0.0422,4,0.018931709229946136,0.0189,2,0.42683592438697815,2085968384.0,0.9805553555488586,0.9806,20,0.2997191250324249,0.2997,20,0.10659341514110565,0.1066,20,0.599399983882904,0.5994,20,0.04417174682021141,0.0442,20,0.025862067937850952,0.0259,20
CiteSeer,n2v,sg_aug,10,0.1,10.0,events.out.tfevents.1735862493.d1009,34.074286222457886,519,1.5304691791534424,0.0,1.5304691791534424,348.05596923828125,0.9668368101119995,0.9668,4,0.24523544311523438,0.2452,4,0.05824176222085953,0.0582,3,0.6893564462661743,0.6983,2,0.06217631697654724,0.0622,4,0.0107421875,0.0212,3,0.3041312098503113,2085968384.0,0.9775521159172058,0.9776,20,0.26739501953125,0.2674,20,0.08791209012269974,0.0879,20,0.694518506526947,0.6945,20,0.06374027580022812,0.0637,20,0.0166015625,0.0166,20
CiteSeer,n2v,sg_aug,10,0.1,10.0,events.out.tfevents.1735863066.d1009,34.8169322013855,519,69.40267944335938,0.0,69.40267944335938,68.43025207519531,0.9655863642692566,0.9844,3,0.2554473876953125,0.2554,4,0.10109890252351761,0.1011,4,0.7665610313415527,0.7754,3,0.085182785987854,0.0852,4,0.023286467418074608,0.0351,3,0.20630428194999695,2085969408.0,0.9760420322418213,0.9760,20,0.25426480174064636,0.2543,20,0.07362637668848038,0.0736,20,0.7690813541412354,0.7691,20,0.08421701192855835,0.0842,20,0.02592267096042633,0.0259,20
CiteSeer,n2v,sg_aug,10,0.1,100.0,events.out.tfevents.1735861388.d1009,35.08011031150818,519,0.007325091399252415,0.0,0.007325091399252415,258.0182800292969,0.9379720091819763,0.9470,3,0.2430400550365448,0.2430,4,0.10769231617450714,0.1077,4,0.5075131058692932,0.5362,1,0.019840778782963753,0.0223,3,0.013181700371205807,0.0132,4,0.6037939190864563,2085968384.0,0.9725335240364075,0.9725,20,0.32470932602882385,0.3247,20,0.1417582482099533,0.1418,20,0.51288902759552,0.5129,20,0.022507864981889725,0.0225,20,0.005427759140729904,0.0054,20
CiteSeer,n2v,sg_aug,10,0.1,100.0,events.out.tfevents.1735861956.d1009,34.54859375953674,519,0.11234967410564423,0.0,0.11234967410564423,1458.9197998046875,0.9770097732543945,0.9770,4,0.26445525884628296,0.2645,4,0.10109890252351761,0.1011,4,0.598868727684021,0.6027,2,0.03988879546523094,0.0406,3,0.014198782853782177,0.0242,2,0.35318446159362793,2085968384.0,0.9796205759048462,0.9796,20,0.2929558753967285,0.2930,20,0.10439560562372208,0.1044,20,0.6025979518890381,0.6026,20,0.04567665234208107,0.0457,20,0.028566598892211914,0.0286,20
CiteSeer,n2v,sg_aug,10,0.1,100.0,events.out.tfevents.1735862537.d1009,33.88689970970154,519,18.631685256958008,0.0,18.631685256958008,1003.6666259765625,0.9563548564910889,0.9755,3,0.23193739354610443,0.2319,4,0.06263736635446548,0.0813,3,0.6770514845848083,0.6962,1,0.0596676766872406,0.0597,4,0.010009765625,0.0193,3,0.29027611017227173,2085968384.0,0.9849849343299866,0.9850,20,0.24250613152980804,0.2425,20,0.10000000149011612,0.1000,20,0.6873359084129333,0.6873,20,0.06174759566783905,0.0617,20,0.018798828125,0.0188,20
CiteSeer,n2v,sg_aug,10,0.1,100.0,events.out.tfevents.1735863110.d1009,34.85830211639404,519,104.01841735839844,0.0,104.01841735839844,1186.5933837890625,0.9859373569488525,0.9859,4,0.25905027985572815,0.2591,4,0.10439560562372208,0.1044,4,0.7728476524353027,0.7746,3,0.09000836312770844,0.0900,4,0.028558876365423203,0.0325,3,0.239567831158638,2085969408.0,0.9813575148582458,0.9814,20,0.26345014572143555,0.2635,20,0.05824176222085953,0.0582,20,0.7712143659591675,0.7712,20,0.09463062882423401,0.0946,20,0.024604570120573044,0.0246,20
CiteSeer,n2v,sg_aug,100,0.1,0.1,events.out.tfevents.1735861431.d1009,35.25533413887024,519,0.005161420442163944,0.0,0.005161420442163944,6149.26025390625,0.9646806716918945,0.9647,4,0.19954919815063477,0.1995,4,0.1120879203081131,0.1121,4,0.5303751230239868,0.5451,1,0.021134233102202415,0.0211,4,0.016024813055992126,0.0160,4,0.5725723505020142,2085968384.0,0.9756394028663635,0.9756,20,0.2554894983768463,0.2555,20,0.10439560562372208,0.1044,20,0.5261889100074768,0.5262,20,0.01942070946097374,0.0194,20,0.006073920987546444,0.0061,20
CiteSeer,n2v,sg_aug,100,0.1,0.1,events.out.tfevents.1735861998.d1009,34.75315046310425,519,0.09688156843185425,0.0,0.09688156843185425,4336.27099609375,0.9453321099281311,0.9690,3,0.21100126206874847,0.2110,4,0.06923077255487442,0.0692,4,0.5996586084365845,0.6168,2,0.039605531841516495,0.0396,4,0.010649086907505989,0.0296,2,0.33700793981552124,2085968384.0,0.9879005551338196,0.9879,20,0.29922282695770264,0.2992,20,0.1120879203081131,0.1121,20,0.6105607748031616,0.6106,20,0.043868888169527054,0.0439,20,0.0241717379540205,0.0242,20
CiteSeer,n2v,sg_aug,100,0.1,0.1,events.out.tfevents.1735862583.d1009,34.92482805252075,519,1.732896089553833,0.0,1.732896089553833,3024.88623046875,0.9718576073646545,0.9773,3,0.2298944890499115,0.2299,4,0.06813187152147293,0.0758,3,0.6912124156951904,0.6980,2,0.0645117536187172,0.0645,4,0.01220703125,0.0283,3,0.27839726209640503,2085968384.0,0.9696223735809326,0.9696,20,0.25387755036354065,0.2539,20,0.035164836794137955,0.0352,20,0.6907587647438049,0.6908,20,0.06362196803092957,0.0636,20,0.006591796875,0.0066,20
CiteSeer,n2v,sg_aug,100,0.1,0.1,events.out.tfevents.1735863152.d1009,34.86860418319702,519,69.07430267333984,0.0,69.07430267333984,663.2864990234375,0.9763655066490173,0.9873,3,0.2556452751159668,0.2556,4,0.07362637668848038,0.0846,3,0.7695908546447754,0.7824,3,0.08229481428861618,0.0856,3,0.017574692144989967,0.0404,3,0.2804088890552521,2085969408.0,0.9928280711174011,0.9928,20,0.2741495668888092,0.2741,20,0.08791209012269974,0.0879,20,0.7704266309738159,0.7704,20,0.08792821317911148,0.0879,20,0.023725835606455803,0.0237,20
CiteSeer,n2v,sg_aug,100,0.1,1.0,events.out.tfevents.1735861474.d1009,35.29322385787964,519,0.005185144022107124,0.0,0.005185144022107124,6939.66650390625,0.960613489151001,0.9606,4,0.225622296333313,0.2256,4,0.12967033684253693,0.1297,4,0.5286240577697754,0.5471,1,0.02126351185142994,0.0213,4,0.01266477070748806,0.0127,4,0.4982142448425293,2085968384.0,0.983151376247406,0.9832,20,0.27180787920951843,0.2718,20,0.10439560562372208,0.1044,20,0.5233766436576843,0.5234,20,0.020111000165343285,0.0201,20,0.004523132462054491,0.0045,20
CiteSeer,n2v,sg_aug,100,0.1,1.0,events.out.tfevents.1735862042.d1009,34.64931559562683,519,0.10276735574007034,0.0,0.10276735574007034,4916.73388671875,0.9602212309837341,0.9648,3,0.2104196846485138,0.2104,4,0.08571428805589676,0.0857,4,0.5985360741615295,0.6122,2,0.03734162077307701,0.0373,4,0.010141987353563309,0.0232,2,0.39610064029693604,2085968384.0,0.982938826084137,0.9829,20,0.28277406096458435,0.2828,20,0.11098901927471161,0.1110,20,0.599133312702179,0.5991,20,0.039988864213228226,0.0400,20,0.020791074261069298,0.0208,20
CiteSeer,n2v,sg_aug,100,0.1,1.0,events.out.tfevents.1735862628.d1009,34.53175234794617,519,3.2644314765930176,0.0,3.2644314765930176,3548.4228515625,0.9775640964508057,0.9781,3,0.22750476002693176,0.2275,4,0.06703297048807144,0.0670,4,0.6887940168380737,0.6967,2,0.06772907078266144,0.0677,4,0.011962890625,0.0234,3,0.13503243029117584,2085968384.0,0.9730770587921143,0.9731,20,0.2716715931892395,0.2717,20,0.03736263886094093,0.0374,20,0.6846936345100403,0.6847,20,0.06681492179632187,0.0668,20,0.008544921875,0.0085,20
CiteSeer,n2v,sg_aug,100,0.1,1.0,events.out.tfevents.1735863196.d1009,34.40176463127136,519,71.9634780883789,0.0,71.9634780883789,827.3696899414062,0.9756408333778381,0.9763,2,0.27284544706344604,0.2728,4,0.05934066325426102,0.0637,3,0.7701070308685303,0.7772,3,0.08274412900209427,0.0827,4,0.03295254707336426,0.0330,4,0.26711034774780273,2085969408.0,0.9835582375526428,0.9836,20,0.28528571128845215,0.2853,20,0.06703297048807144,0.0670,20,0.7895371913909912,0.7895,20,0.09346708655357361,0.0935,20,0.02021089568734169,0.0202,20
CiteSeer,n2v,sg_aug,100,0.1,10.0,events.out.tfevents.1735861518.d1009,34.78830575942993,519,0.003976241685450077,0.0,0.003976241685450077,9312.541015625,0.9544185400009155,0.9602,3,0.1706697940826416,0.1707,4,0.06263736635446548,0.0626,4,0.5103691220283508,0.5354,1,0.01754162460565567,0.0176,2,0.010597052983939648,0.0106,4,0.4984510540962219,2085968384.0,0.9796619415283203,0.9797,20,0.23458722233772278,0.2346,20,0.0813186839222908,0.0813,20,0.5206779837608337,0.5207,20,0.01870657131075859,0.0187,20,0.009175497107207775,0.0092,20
CiteSeer,n2v,sg_aug,100,0.1,10.0,events.out.tfevents.1735862084.d1009,34.51325988769531,519,1.0812962055206299,0.0,1.0812962055206299,8511.4091796875,0.967208743095398,0.9672,4,0.19664914906024933,0.1966,4,0.06813187152147293,0.0681,4,0.5986073613166809,0.6104,2,0.0365714356303215,0.0366,4,0.01081812009215355,0.0250,2,0.4119774401187897,2085968384.0,0.9774261116981506,0.9774,20,0.24490989744663239,0.2449,20,0.09560439735651016,0.0956,20,0.5999740958213806,0.6000,20,0.0386766642332077,0.0387,20,0.02315753884613514,0.0232,20
CiteSeer,n2v,sg_aug,100,0.1,10.0,events.out.tfevents.1735862675.d1009,34.62498641014099,519,29.228721618652344,0.0,29.228721618652344,6953.1337890625,0.9605756998062134,0.9700,3,0.2212003767490387,0.2212,4,0.05714286118745804,0.0626,3,0.6858603358268738,0.6961,2,0.05755278468132019,0.0576,4,0.0087890625,0.0276,3,0.18324421346187592,2085968384.0,0.9722458124160767,0.9722,20,0.2576013505458832,0.2576,20,0.09340659528970718,0.0934,20,0.6929018497467041,0.6929,20,0.06502838432788849,0.0650,20,0.029052734375,0.0291,20
CiteSeer,n2v,sg_aug,100,0.1,10.0,events.out.tfevents.1735863238.d1009,34.64436864852905,519,100.92095947265625,0.0,100.92095947265625,2250.82177734375,0.970953106880188,0.9834,3,0.269352525472641,0.2694,4,0.07472527772188187,0.0747,4,0.7620433568954468,0.7801,3,0.08047280460596085,0.0805,4,0.017574692144989967,0.0343,3,0.2718290090560913,2085969408.0,0.9856148362159729,0.9856,20,0.26143819093704224,0.2614,20,0.06593406945466995,0.0659,20,0.7723517417907715,0.7724,20,0.08305488526821136,0.0831,20,0.03383128345012665,0.0338,20
CiteSeer,n2v,sg_aug,100,0.1,100.0,events.out.tfevents.1735861561.d1009,35.89138960838318,519,0.0003936294815503061,0.0,0.0003936294815503061,16810.109375,0.9658448696136475,0.9706,3,0.15843355655670166,0.1584,4,0.06593406945466995,0.0659,4,0.511807382106781,0.5241,1,0.01519921887665987,0.0157,3,0.009175497107207775,0.0092,4,0.5899325609207153,2085968384.0,0.9769829511642456,0.9770,20,0.19788232445716858,0.1979,20,0.06373626738786697,0.0637,20,0.506248414516449,0.5062,20,0.01760878786444664,0.0176,20,0.00646161800250411,0.0065,20
CiteSeer,n2v,sg_aug,100,0.1,100.0,events.out.tfevents.1735862128.d1009,34.68470287322998,519,0.07786054909229279,0.0,0.07786054909229279,23413.140625,0.979026198387146,0.9790,4,0.20090219378471375,0.2009,4,0.08241758495569229,0.0824,4,0.6048845648765564,0.6103,2,0.03770282119512558,0.0377,4,0.018593644723296165,0.0321,3,0.347708523273468,2085968384.0,0.9809892177581787,0.9810,20,0.2421107143163681,0.2421,20,0.08351648598909378,0.0835,20,0.6052219271659851,0.6052,20,0.043885257095098495,0.0439,20,0.03363759070634842,0.0336,20
CiteSeer,n2v,sg_aug,100,0.1,100.0,events.out.tfevents.1735862719.d1009,34.04375171661377,519,51.29030227661133,0.0,51.29030227661133,28895.9921875,0.9507278203964233,0.9639,2,0.20872585475444794,0.2087,4,0.034065935760736465,0.0659,2,0.6943854689598083,0.7051,2,0.0609792023897171,0.0610,4,0.011962890625,0.0232,2,0.280286967754364,2085968384.0,0.9857099652290344,0.9857,20,0.24615003168582916,0.2462,20,0.08681318908929825,0.0868,20,0.703382134437561,0.7034,20,0.0641753077507019,0.0642,20,0.0205078125,0.0205,20
CiteSeer,n2v,sg_aug,100,0.1,100.0,events.out.tfevents.1735863282.d1009,34.62892150878906,519,1328.6839599609375,0.0,1328.6839599609375,42329.609375,0.9871086478233337,0.9908,3,0.29659953713417053,0.2966,4,0.11978022754192352,0.1198,4,0.778720498085022,0.7792,3,0.09096260368824005,0.0910,4,0.03339191526174545,0.0501,3,0.13514156639575958,2085969408.0,0.9872187972068787,0.9872,20,0.30517011880874634,0.3052,20,0.10109890252351761,0.1011,20,0.7834635376930237,0.7835,20,0.09883783012628555,0.0988,20,0.044815465807914734,0.0448,20
CiteSeer,n2v,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1735861606.d1009,35.26597881317139,519,0.0052193570882081985,0.0,0.0052193570882081985,279.70611572265625,0.9740571975708008,0.9741,4,0.37650081515312195,0.3837,3,0.13516484200954437,0.1352,4,0.5186400413513184,0.5350,1,0.020996319130063057,0.0238,1,0.014990953728556633,0.0154,1,0.6218157410621643,2085968384.0,0.9875465035438538,0.9875,20,0.45063111186027527,0.4506,20,0.23846155405044556,0.2385,20,0.5273041129112244,0.5273,20,0.02219925820827484,0.0222,20,0.017446368932724,0.0174,20
CiteSeer,n2v,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1735862170.d1009,34.82490825653076,519,0.0974164605140686,0.0,0.0974164605140686,2060.322509765625,0.9832766056060791,0.9833,4,0.2777814269065857,0.2778,4,0.10000000149011612,0.1000,4,0.6184430122375488,0.6184,4,0.043714139610528946,0.0437,4,0.016565246507525444,0.0235,2,0.32604628801345825,2085968384.0,0.9884065985679626,0.9884,20,0.32408326864242554,0.3241,20,0.10879121720790863,0.1088,20,0.6133232712745667,0.6133,20,0.046355053782463074,0.0464,20,0.03144016116857529,0.0314,20
